id,tweet
3962,bbc hausa barkan ku da shan ruwa
3963,gaskiya sadau ashe ke babbar yarinya ce kumafa kinyi swallll   allah shi kawo nagari musha biki
3964,gsky munajin dadin shirin labarina  allah ya kara basira
3965,masha allah  congratulations  allah ya kara basira sambo kuma taska
3966,suma allah yayi musu abinda sukaiwa palastinu
3967,masha allah  allah ya tona asirin su
3968,barkanmu da sallah  ayi sallah lafiya sannan aci nama a hankali
3969,gaskiya gwanin ban sha  awa
3970,allah ka rufama asiri ka tsare mu daga sharin wadannan mutanen
3971,allah ya kawo shi kasuwar panteka ameen
3972,pls a bar shi ya ida ladar shi
3973,allah ya bada ikon yin hakan
3974,ni inaga ma sai na dauka mota a kai nayi gudu don murna    nextlevel  pmbpyo4x4
3975,muna godiyah baba kana
3976,allah katsare mana addininmu da imaninmu kakawowa musulmin nigeria dauki
3977,al jannah da kuma lafiya da arziki mai al barka
3978,dakyau hira yayi dadi
3979,gaskiya yayi tunani mai kyau  kuma ina goyan bayan hakan
3980,allah ya taimakemu  dan allah a taimaka wa ummata dan girman allah  tana kwance asibiti babu kudin treatment
3981,hakan yayi daidai allah ya dafa    yaren hausa yarene mai dadin gaske ina alfahari da kuma godia ga allah da yayoni bahaushe
3982,masha allah mukam dama hakan take
3983,wannan shine shuga banci nagari ena goyon bayan govnon lagos baban abunda muka rasa daga shuga banin mu na arewa gashi boko haram su nata kashe mu sanann sojoji kana sunata fama mamya kam hummm
3984,gaskiya sadau ashe kina kiba wai    gaskiya wanna  style din so nice over
3985,allah ya kara miki kaunan shi da ikon kulawa dashi har allah ya rabaku lfya mukuma allah ya jikan namu baban
3986,allah ya taimaka  nima zan sayawa madam  insha allah
3987,allah yakarbi tubanki maryam    allah yaraba duk mai rai da aikin danasani
3988,mun jinjina wa shugaban kasa  kuma allah ya biya bukatarsa  aminnnnnnn
3989,allah ya kaimu da rai da lafiya  can t wait
3990,waldan yan maza  aikunku na kyau  yakamata ku dawo ku huta a tura matan nan  na kwanakin baya da aka baza a titin abj zuwa kaduna
3991,allah ya hakane ameen  allah yakima karemu
3992,masha allah amma naji dadi sosai da zaku tayamu farin ciki nawatan ibada tamu mai albarka
3993,allah ya kara maka lapia baba allah ya hore mana abin siya
3994,ai basu kadai ba abin ya shafi arewacin najeriya    amman duk da haka mudai alhamdulillah
3995,allah yaji kansu da rahama
3996,malama hauwa nalison private school maiduguri    ta rasu allah ya jikan ta da rahama
3997,malam allah yasaka da alheri
3998,allah tsare mana iyalan mu
3999,ya allah kai kace mu roki ka zaka amsa mana ga wanan bawa naka dun girman dubu na salati ka nuna ikon ka da karfin mulkin ka akan shi
4000,malam saira  kana kokari sosai wlh allah yakara basira sannan aita hakuri da masoya kasan dan adam duk yadda kayi baka iyamai allah yashige mana gaba sir
4001,sai a basu kudi suzabi kasar dazasu je honey moon   mukuma sai akara mana farashin shinkafa hmm allah ka iya mana
4002,da kuwa sun taimaka mana wlh
4003,masha allah   fatima allah ya albarkaci rayuwarki ameen
4004,kaii allah ka yafe mana idan laifi mukai ka bamu bahari allah ka kawo mana doki ka chanja mana mafi al kairi  amin
4005,madallah da shashin hausa na bbc  muna matukar godiya da jinjina agareku dangane da irin damammaki da kuke bamu na samun fa in albarkacin baka  muna godiya matu a allah kuma yabar zumunci yakuma
4006,gaskiya ne wanna magana
4007,gaskiya ali nuhu shine king   ali like king khan in india  baa taba zargin sa da wani halin banza ba kaman yanda sauran maza da mata ku ake maku  ya kama mutunci kansa gaskiya
4008,ya salam   yanzu kuma wata hanta virus ce tafito  allah kakawomuna mafita
4009,allah yasa muna cikin masu yi next year
4010,allah yakawo miji nagari kiyi aure  kuma ina rokon allah yasanyawa auren albarka
4011,innalillahi wa inna ilaihi raji un     allah ka tsare mu ka tsare mana imani ameen
4012,innalillahi wa ina ilaihim raji u        karka damu sarkin wanka wllh allah yana tare da kai kuma duk wannan abu da sukeyi wllh allah lokacine in har da rai na da lpy dole suganmu kuma su rabuda
4013,allah yasa mu wadata sosai don taimakon mata da kananan yara  da kuma rage adadin mace macen mata masu ciki
4014,yin rajistan abu neh mai kyau amma pah idan an yi abin a bisa tsari
4015,daman duk wani mutu bawanda baya kuskuree sai dai fatan allah iya mna
4016,kayy  kawai tsabar soyayyar datake masa ne da wakokinsa shiisa ta aikata haka ni wlh banga laifintaba ko kadan sbd badan wani abu taiba kuma na tabbatr babu da zaa tattauna a login
4017,da kyau  namijin duniya
4018,malam falalu ba laifi kayi qoqari kadan
4019,allah ya jikanka da rahama inason karatun ka wanda yafi mu sonka ya karbe ka allah ya baka aljannah ameeen ya allah
4020,allah y kyauta gaba
4021,allah yyi mna mgnin cutar nan dea
4022,annasu mutun ya gani dama allah ya kara shiryamu baki daya
4023,allah ubangiji yakara karewa daii
4024,allah yasa nine xan gajeshi
4025,allah yaji qansa yamasa rahma
4026,kina birgeni cos bakya ragama yan iskan mazan twitter   allah ya kara kusanci didi
4027,ai shima shehin malami ne  kaga zama tare dashi za a karo sosai
4028,allah yajikansa da rahama yasa aljannace makomarsa ameen ya hayyu ya qayyum
4029,ae shknn tohm  yah allah kabamu halinsiya a hakan
4030,alhamdulillah   am happy for zainab    allah ya fitoda sauran da suke cikin irin wannan hali kuma basu samu mai cetosu ba
4031,allah ya kawo mafihtar
4032,talaka bawan allah talaka kura dabbar wahabu allah ke sanka ba mutanen gari baa
4033,allah yajikansa ya kyautata makwanchinsa   munyi rashi babbah
4034,ai ya kyau ta
4035,ubangijin rahama allah ya kawomana karshen wannan lamari   dan arzikin manzan allah  s  a  w
4036,ya allah    ka amsa mana ka kuma biya bukata    amiin thumma amiin ya hayyu ya qayyum
4037,allah kara daukaka my price
4038,inalillahi wa innna illaihim raji un    ubangiji allah ya yajikansu  allah yagafartamusu
4039,daga spain    layin yan kosai  kusada gidan lado mai goro  kuma shugaban yan free mode na kasa  videos  photos haram  ko ahaka kayi kokari baba  saima ranar kiyama zakaga ladanka    gwamnatin bab
4040,allah yakaimu amma ga masu zagin shugaba su sani cewa bai kamata ba hakan saboda allah ne ya zabesu ba muba kunga kuwa yakamata muyi biyayya a garesu idan ma takama muyi musu addu a sai muga daid
4041,sunyi kalar mutuwan da akeso wlh sunyi shahada allah kjikan dukkanin musulam cikin jirgin
4042,za ki fara yine  muna zuwa cin alakoro
4043,inna lillahi wa inna ilaihi raji un allah kamana tsari da yan luwadi da madigo
4044,allah akbar allah yadda wannan bawa naka yayi wa addini hidima allah yasa sakamakon sa ya kasance a aljanna mu ma allah yasa mu yi kyakkyawan karshe
4045,gaskiyane wannan haka yake   gidan badamasi
4046,allah ya bamu kuma ya karamana lafiya
4047,hhmmn   ibaharamunbanee sonawa hakan tafaru    allah yatabbatar da alheri your excellency s
4048,wow  waka tayi dadi  allah ya kara basira da ilimi
4049,wallahi babu wani halitta da ake sonshi kaman yadda ake son annabinmu muhammad peace be upon him  ya allah ka bamu ikon haduwa da shi a cikin aljannah
4050,allah yakawo kasuwa mai albarka      muma idan namu yazo insha allah we will order
4051,ya allah ka kawo mana sauki wannan al amari  kai kadai ka isa da haka  ya allah ka bamu basira da fahimta ta yadda za a magance wannan annoba da ta bullo a duniya  amin allah muntuba           as
4052,good up up    wannan shine  sune yakamata suji tsoranka ba wai kaikaji tsoransu el rufai we are follow u
4053,and allah kara daukaka our own super stars
4054,allah yasa mudace idan mun dace mudafe
4055,wayyoh    garin dadi na nesa
4056,allah sarki  may allah forgive us all   nima harkin sani kuka  allah ya tsare na gaba   i later realize that is not her fault   tsautsayi ne ya ja hakan  muyi hakuri
4057,masha allah  allah ya kare musulmin duniya a duk inda suke
4058,ya allah ka kawo mana karshen wannan masifa albarkacin annabi muhammad s a w a
4059,allah ya kautarmana da wannan annoba
4060,inda nake godewa allah mutuwa tana wuyan kowa wanda kakashe watarana kaima xaka inda katurashi  kuma kajawa kanka masifa dan daka kyaleshima seya mutu to mene na garaje   duk merai mamacine ko wa
4061,rahma ina son wandon nan    kinji aunty rahma
4062,allah ya kawo muna karshen wannan bala i
4063,innalillahi wa innalillahi rajiun  allah ya ji kan su da rahama  allah ya karbi shahadar su
4064,wallahi most of you that are happy for this development should end in tears   because allah said innaka mayyitun wainnahum mayyitoona thumma innakum yawma alqiyamati aainda rabbikum takhtasimoon
4065,muna godiya mai gida
4066,gaskiya sirin yau yamin dadi saboda sarkin waka
4067,alhamdulillahi muna rokon allah yasa yazama alkairi ga kasarmu nigeria
4068,allah zaiyi sakayya
4069,woow rariya in the market i m hurry up   best film of the year rahma allah ya kara basira plss follow me plsss
4070,toh yau kina karanta magana harda su reply all i want to say please adjust and pray allah ya shirye mu baki daya i like ya style lol
4071,akwai allah  yana nan a madakata    akwai ranar da mafi iko  izzah  da buwaya zai bi miki haqqinki a ranar da shi kuma bashida wani madogara ko wani majibanci   ranar da babu bakunan masu cewa ki
4072,muna godia ba sai mun karantah bah
4073,ai bama zulum ba kadai ya ji dadin nada sabbin hafsoshin tsaron nigeriya ba harmuma ma kwaftan nigeriya munji dadin jina wannan labari allah yasa hakan shine mafi alheri dan darajar annabi s a w
4074,haj hafsat idiris aishahumaira sadau ali nuhu sarki the best
4075,innalillahi wa inna illaihi raj un  allah mun tuba ka iya mana da iyawarka  cigaba da zaman gida har na tsawon kwana 30 banda wanda mukayi a baya  ya allah kaine kasan halin da bayinka suke ciki
4076,allah yabada sa a uban baba
4077,nima haka can t wait     the best film of kannywood rariya
4078,wlh kuwa   ina bayanki nima    footballfamily
4079,kema allah ya saka miki da alkairi
4080,wannar itace magana ta gaskiya da adalchi
4081,wlh harga allah ina matukar kaunarki har cikin zuciyata amma kash kinfi karfina wlh domin kuwa ko pure water bazaki iya aikena siye ba          amma dan girman allah kisakani a cikin jerin kasoya
4082,allah ya karemu daga sharrin masu sharri  aniyr kowa ta bishi
4083,allah sarki baba buhari aikin ka yana kyau allah yataimaka
4084,allah yakawo muna sauki aka sarmu
4085,allah ya kyuta nagaba
4086,allah ya shiriye ki   da sauran mu gabadaya
4087,yaban kai atu dakyau ai
4088,allah jikanka dadi
4089,lallai duniya tazo qarshe   allah yasa mu cika da imani
4090,allah ya karawa general girma  ya kara maka lafya    ameen
4091,tohfah subhanallah  a kasar tamu mai tsarki
4092,mah fav kannywood actress        so much love here diva
4093,muna taya murnar samun mukami
4094,allah ya jikansa ya sa ya huta
4095,allah ya kawo musu dauki allah ya shiga lamuran su  ya kuma fitar dasu a cikin wannan halin da suke ameen  ya rabbi samawati   allah ya karai musulmai baki daya wanda suka ransu allah ya jikan su
4096,allah yakaimu lpy
4097,i love this kind ov puzzle rahama sadau   priyanka saaak
4098,dr hakeem baba says it all  allah ya saka ma dr hakeem da alkhairi muna bayan sa
4099,allah yakarba     amma itakuma kocece acikin malaman nigeria oho
4100,nigeria sai baba allah kataimaki babanmu akan aikin alheri allahumma amin
4101,allah ubangiji ya yarda
4102,mu yan nigeria    ba abunda da zamu ce ila allah ya albarkaci wanan gumnati  kuma allah ya taya shi riko  kuma allah ya tonama wa yan da basa goyon bayan wanan tafiyar ta canji  allah ya kare mun
4103,so what allah yakiyaye hanyan
4104,very interesting    king of kannywood   allah yaja zamaninka
4105,ai bashine nakoraba kawai  har kaema yakamata kakori kanka  da sauran yan majalisar baki daya  kai harma da gwamnoni baki daya sbd komi naku gudanae    allah kawomuna shuwagabanni adillae
4106,allah yabar sarki sunki allah yaso ka huta dan amadu
4107,ma sha allah giskiya allah yayi halita a wajen nan wlh fati kina bar geni da ke da hajinya rahama saboda ku mai allah yayi muku ga kudi da kyau gaskiya allah ja zamanin ku amin
4108,allah yasa babu dan kasarmu
4109,mai hakuri mawadaci
4110,allah yakara tsare imaninmu karki damu no body is above mistake allah ya yafemana gaba daya and rahama kinada makiya ni nagani wllhy so you have to be very careful akan shigar dazaki ringa yi pls
4111,ai daga ganin  yan wasan ma nasan wannan movie din baza aji kunya ba     ko jini ya hau zai sauka
4112,niger kasata         kuma ban fata ta shiga sauran kasasshe
4113,sai yanzu naji labari mai dadi
4114,allah ya jikan sa allah ya gafarta masa
4115,zan kalla anjima in shaa allah
4116,am into cake business and small chops kindly follow my page thank you  mudai alhamdulillah iyaye sunbamu tarbiyya mekyau muyi sanaa munemi na kanmu mu kama kanmu a gidan iyayanmu  allah kuma ya k
4117,kwarai kuwa rahma ai school life is the best
4118,badan ina son ganduje ba danayi dariya fa
4119,director extraordinaire  ta allah ba ta mutum ba  dan adam baya mutuwa sai dai ranar sa ta kare  yau ranar murna ce ga ni da iyali na
4120,gaskiya muna goyon baya akan haka  sannan kuma muyi addu ah akan haka allah yasa haka shine mafi alkhairi  kuma muna ro on allah ya  ara taimaka ma shuwagabannimmu akan mulkinsu  kuma muna  ara r
4121,allah ya jaa xamanin our one and only director
4122,allah ya karbi shahadarshi ya sa mutuwa hutuchi allahu akbar kabiran
4123,lgbt      wa iyazubillah allah ya shiryeki shirin addini
4124,hasashe ta tabbata   sorry mahmud abin yayi gaskiya allah karo basira
4125,lallae wannan mai sa a neh celebraty na aje aikinta tana tuninshi
4126,allah y kara maka basira aminu saira
4127,kunyi kokari sosai wurin wannan zabe na najeriya  fiyeda wasu gidajen jaridu
4128,allah ya tsare mana kasarmu da alummar arewa dama sauran dukkan wani mai son zaman lafiya dake a nigeria  allah ya daukaki kasata nigeria
4129,allah zai kare su da kariyashi insha allahu allah kakara daukaka musulunci da musulmi
4130,baki tabayin kyau irinhaka ba
4131,allah sarki  allah ya tsare gaba
4132,dani kikazo kikayi kissing du dayafi wallahi
4133,ba abunda zasu iya yimai da yardar allah kuma allah zaici gaba da kare mana zulum
4134,hahaha mukam zamuje mugawasa namubada hakurine allah yabamai rabosa a kawai amen summa amen
4135,chelsea ayidai mugani     mu liverpool zamu sake sha ta gabanku da yardar allah
4136,innalillahi wa inna ilaihirrajiuun  allah muntuba ka tausayamana
4137,alhaji yawale a sauka lafiya
4138,toh ae daman black man is more better and active than white man  a fanni daban daban yawanci bakaken fata sune jagaban  dukda nii brown neh da launin fari farii   amma black people are gooodddddd
4139,gaskia bai chanchanci jagoran addinin musulunci ba  addini na mai addinin islama ne  allah yasa mudace dai
4140,ubangiji allah ya bada sa a     allah ya kuma taimaka  allah yasa ayi a sa a
4141,allah ya saka da alkhairi shehin malami
4142,innalillahi wayyo allah dan allah gwamnati kisa baki adaena kashe su  basuda laifi gara kuyi sasanci tsakaninku da adinga kashesu babu gaira babu dalili  dan allah kuyi wani abu akae mutuwa kawae
4143,gaskiya ne sadau yayi sosai
4144,hhh anayi munajin dadee
4145,this   made my day  allah ubangiji ya bada lada   ramadankareem
4146,wannan haka yake muna gdy    allah yasa wadanda alayi domin su sukyara amin
4147,fatan nasara ga man city  up barca
4148,wannan rohoton zainab is emotional
4149,allah jiqan sarkin mota ameen
4150,maganar gaskiya duk musulmi kwarai zaiji dadi sosai da irin wanan hukumci  muma nan muna fatan allah ya kawo irin wanan doka anan afrika
4151,allah yamaimaitamana yakarbi ibadunmu
4152,allah sarki masoyiya true love never die wlh sonki a jinina yake is more than what you think
4153,really baban yarinya amma fa yakamata aboye gashin
4154,yau india ba zaman lfy kenan tab  allah ya kyauta
4155,anya akwai wanda tafiki kyau a duniya kuwa   so cute     j aime mon bebe
4156,alhaji kamaye dai gsky yyi kyau sosai
4157,you can give d both at d same time  allah ya bada ladan niyyarh ameen
4158,innalillahi wa inna ilaihi raju un allah ya kawo mana karshen wannan masifan
4159,allah muke ro o ya ji an mai martaba sarkin zazzau  alhaji  dr   shehu idris cfr  allah ya yafe mishi kurakuransa na sarari da na  oye  ameen  allah yasa wanda zai gaje shi ya gaji adalci  ha uri
4160,allah   yay mana maganin wannan musiba
4161,na yaushe kuma   ai mu yanzu komai mun gani buhari allah dai ya ida lafiya
4162,allah yayi masa rahama yakuma basu hakurin rashin sa
4163,ameen   yasa masu taimakon addinin musulunci ne a kowa yanayi akowani lokaci
4164,allah yasa haka shine mafi alkairi kuma allah ya taimaka mana baki daya
4165,allah yaja zamanin sarki allah yaqara lapiya mai amfani
4166,tabb tor mu mun lashe knan
4167,waya aljannar duniyya
4168,to allah subhanahu wata ala yadubemu da idon rahma yakawomana karshen wannan ta addancin  yahayyu ya qayyoom
4169,oga al amari yana dadi fa allah ya bamu sa a boss
4170,allah yasaka mana mutanen kaduna      9k
4171,allah ya yafemana dan wannan watan na ramadan
4172,samun irin wannan bawan allah yana da matukar wuyan gaske  allah shi kare muna kai
4173,ameen ameen sarki masha allah
4174,gashi kwa yana murmushi
4175,ameen summah amen
4176,allah yayi muna maganin wa anan fitintunu
4177,biyayya ta qare ai  allah ya ji qan maxa
4178,kihuta lovely sis
4179,ha i anin gaskiya na kasance mutum mai ra ayin shiga masana antar film   amma bansan yadda zansamuba  cikin damar da allah yabaka don allah amin hanya  ina neman wannan don allah    08153701781
4180,kowanne musulmi na bukatar addua ne  idan har yayi ba daidai ba  pls pray for her  and ur advice should be in a right way without insults
4181,wallah ina son ganin irin wannan al adar
4182,addu   i sune mafi a ala kuma mutane muji tsaron abubuwan da mu ke aikatawa ne allah yake kama mu da su allah ya jikan su da rahama amin
4183,abun ma sai gaba gaba yake  allah ya kare
4184,kyakkyawar hulda ake cewa
4185,allah yasa al barka a rayuwarsa
4186,allahu akbar       wallahi nayi matukar jin tausayi mata nan  gashi banda kudin da zan iya taimaka mata  amma da dage da roka mata allah ya bata lafiya  ya kuma  are bayin sa daga wannan cutar  a
4187,sai ki soni   nima mai sonki ne ai
4188,allaah kyauta  end of d world
4189,alllah sarki  su ai sunada sarki
4190,barka da cikar shekaru 41
4191,good   yayi kyau muna bayanka
4192,ya allah   kasa muyi kyakkyawan karshe
4193,wa alaikin salamu allah yayi miki jagora yakara dora ki hayya madaidaici
4194,ranma baki da matsala
4195,yar kirki kuma fa ta fahim ta yanxu
4196,allah ka yaye muna wannan masifu da suke damu mu ya allah kaje kan wayan da suka rasu
4197,gashinan kamar mai matsala   daman ance duk masu kokarin nan akwai alamun tambaya  allah ya kawo mai cigaba
4198,yassin har rungumeshi zanyi saboda irin burgeni da yake sannan zan nemi yakara kokarin sa akan matasa kay    ina kaunar gmb wlh ya allah kamaimaitamana abubuwan alkairi a kasar mu dattijon kwarai
4199,sarki ali nuhu we love you
4200,alhamdulillah  nice law  allah ya qarfafa musulunci da musulmai
4201,allah kayi mana magani ka bu shuwagabbani nagari ka albakarci nigeria
4202,allah yaqara daukaka sister  love you
4203,kutayani dubawa wannan ai ne ya amsani kuma mai masa fatan alheri da hash tag na  endbokoharambanditrynow  endsars amma kunce bai tareda matasa please kusinga bincike na kwarai kafin kuyi article
4204,tanemi afuwa da gafara awurin allah yafi allah yasa mudace
4205,allah yajikan malam  allah yakai haske kabarin malam jafar       duniyya abun tsoro ce  allah ka rabamu da ilimi mara amfani   wani ilimin dashi kwara jahillci
4206,allah ya kara kiyayewa  amma idan banda tsautsayi me zai kai bakin rijiya saboda allah
4207,allah ya kara basu nasara a koda yaushe
4208,nifah dana tawo i thought hawan sallah ake saboda yawan mutane   alhmfllh kedai mai sa a ce deedee
4209,allah yakyauta gaba allah subhanahu wata ala yakawomana karshen wannan ta addancin  allahvkawulakanta masuyin wannan ta addancin kawargaxa shirinsu ya rabb
4210,our leaders i hope you remember the day of judgement muna cikin mawuyacin hali allah ya kawo mana dauki ameen
4211,allahu akbar  allah ka saka maka  allah ka isarma  wannan cin mutun ci yayi yawa  wallahi wallahi sai kun ga abin ku  tunda ku kayi ma wannan bawan allah wannan cin zarafi  allah shi kara isarma
4212,allah ya kyauta sai mu ringa shiga jirgi kawai
4213,wa inna ilaihirraji un allah kaine gatan bawa allah kaduba bayinka allahumma ajirni fi musibati
4214,allah yakare alumarsa don alfarmar annabi
4215,wallahi irin makuden kudaden da ake kashewa wajen yin aure a wannan zamanin tsoro yake bani sai iyita tunanin waini zan samu dama yin auren kuwa  koko dai sai fatan allah yahadamu a daras salam
4216,allah ya sa a aiwatar bisa adalci
4217,ai anasan haka dama domin gyara
4218,lallai yasha sallama
4219,allah ubangiji  ya gafarta masa  yasa ya huta  ya baiwa  iyalansa  hakurin rashin sa   idan tamu tazo  muyi kyakykyawar makoma  rayuwa  babu  tabbas
4220,sai dai kuma ma rasa amfani ga                 yan qasar  ku kadai ne kuke taimakawa masu qaramin qarfi  allah ya saka da alkhairi aunty rahma
4221,wani abu sai turai allah ya kyauta gaba
4222,inna lillahi wa inna ilaihi raji un dalilin me  tunda mu dai ba mu san dalili ba  lpyr mu qlau muna kuma godiya ga allah  oh allah ga mu gare ka  wahalar lock down  in nan za a maida mu
4223,gyada mai sihiri ka bare kaga biyu ka murza kaga hudu ka busa kaga wata yar guguwa ta taso
4224,allah ya kara daukaka da girma
4225,babu mai sona a ce cuta tayadu sabida har shi sai ta shafe shi allah stare mu daga wannan annobar corona
4226,gaskiya da an taimakawa yayan talakawa
4227,allah muntuba allah mundawo xuwa gareka ya allah kamana tsari da wannan abu ya allah ka nisanta mu da ita ameen
4228,gaskiya wannan abin jajantawane  domin mutane da dama suna amfana da kamfanin allah ya maida masa da dubunsa  ameen
4229,congrats    when will you release it on dvd    madam ta dameni nasiyo mata
4230,yy kyau   sose
4231,congratulations   allah sanya alkhairi
4232,we sin a lot   allah gafarta mana gabadaya
4233,allah kanuna mana  arshen wannan abu
4234,yarnya mekyau kina raina
4235,allah ya karemu baki daya ameen
4236,allah yahuta gajiya nawan
4237,first time in history anyi abun kai
4238,allah yazada mana abinda yafi alheri
4239,allah ubangiji ya tabbatar da alkhairi   ya nuna muna rana
4240,ya naga suna kallon kauna ne
4241,allah ya jikan mallam abba kyari  bbc bakoda photo abba kyari shi saidai  sai da kuka hada dana aisha
4242,allah ya karawa wannan gari kariya da tsari da albarka
4243,ameeen ya allah  allah ya maimaita mana hajiya ramsy
4244,sadauz with out make up  tafi kyau ah swear
4245,allah ya amshi iba dunmu
4246,rahama kizo kano ki bude mana sadous home restaurant  ace har sai mutum yaje kd sannan  gsky yayi nisa      plxxx
4247,allah sarki libya  nasan a cike suke da nadama
4248,so beautiful cwthrt      i like u much n much darling      ina cikin wandon
4249,allah yaji kansa ya kuma gafar tamasa
4250,assalamu alaikum ina so nayi amfani da wannan dama domin na mika sakonta aziya gareka  alinuhu bisa reshin mahaifin ka da kayi ubangijin allah ya baku hakurin juriyan rashin da kukayi na mahaifi
4251,masha allah uban giji allah y kara karemu baki daya
4252,allah y karama lapia sir
4253,wannan da saura sai ya kawo world cup   gida tukunna insha allah
4254,allah yasa karshen sune yazo
4255,allah y kawo karshen su
4256,sarki mai                 zabari                 da                 qugiya                 allah ya kyautata makwanci
4257,allah yaja kwana yallaboi
4258,toh oga director   muna ma fatan alkhairi  ba mamaki gayyatar na nan tafe
4259,allah ya tayashiri ko ameeen
4260,allah sarki ubangiji allah ya gafarta wa abokina da sauran wa anda suka mutu acikin wannan ha arin
4261,aikin ka yayi kyau gandun aiki
4262,inna lillahi wa inna ilaihi raji un  again kuma dai   allah kai kasan dalili allah mun tuba allah ka takaita wadan nan masifu da ka jarrabi kasar mu da su
4263,alhamdulillah masha allah barakallahu feek  allah yakara mana son kur ani allah yabamu ikon aiki dashi  yakara mana son annabi muhammadu  s a w
4264,aya wannan abu yayi
4265,zan nima tuba daga allah  allah ya femun zubaina    da naiu baki daya  amin ya allah  no mai laifine ka yafemun   birahmatika ya arhamar rahimin
4266,ameen idan da gsky kake
4267,dakyau khadimul islam
4268,allah ya karama sarki lafia
4269,allah ubangiji yakara mishi lafiya
4270,allah ya isa domin ba za mu yafe irin taaddancin da boko haram ke yi ba a fadin nigeria da ma africa baki daya   ya allah muna tuwassali da kyawawan ayyukan mu da karka bar mu da dubarar mu ko wa
4271,ga baki ga hanci   wai    kyawu iya kyawu
4272,dagaske tsarin ki na yan rawa ne kawai  kuma fa kinyi kama da priyanka         allah ya jiqan chairman
4273,allah yasa zamani gdan da silva zaba ya dore
4274,allah kare daga masu zagi through your update
4275,allah ya kawo muso agajin gaggawa dan darajar annabi
4276,alhamdulillah muna murna da wannan mataki da mai girma gobna yadauka muna qara addu ar allah ya yayemana wannan annoba a fadin duniya bakidaya  roqon mu ga gobnaty dan allah abarmu my cigaba da s
4277,insha allah wataran nima zaabudemin inshiga harciki inga kabarin manzona mesona mai kaunata saurawani yamin banzan reply    pls only amin is allowed here
4278,a gaskiya bantaba ganin hausa series dayai kyan labarina ba every week da sabon abunda ze sakawa masu kallo shaukin ganin episode nagaba allah yakara basira babban director
4279,to ubangiji allah ya sanya hannu acikin wannan lamari ameen
4280,masha allah godiya muke mama saura daukar mataki
4281,ina rokon ganduje don allah  don annabi ya bar batun  kirkiro sabbin masarautu  kamar yadda kotu ta soke su    taba fadar kano  taba mu ne gaba daya  yan tijjaniyya ne da masoyanmu    shiekh da
4282,hahahahaha allah ya shirya ku bbc kun iya neman magana
4283,kinyi fresh my fah
4284,yauwa sarkin waka ka kyauta gwara haka alkur an basu isa kayi musu waka ba marasa daraja kawai
4285,inanillahi wa inna ilaihi raji un   allah ya jikan su da rahamar sa yasa aljannace makomar su dan alfarmar annabi muhammad s a w
4286,allah ubangiji ya kare musulunci da musilmi  allah ya kawo ma mutanen palestine agaji
4287,ansha kyau jaruma
4288,gsky munajin dadin shirin labarina allah ya kara fissheku kunyar yan kallo
4289,he usually use to say  engineer ya streaming kuwa nace yallabai yana yana tapia dai dai  allah ya sa ka aljanna
4290,sai tace rabin raina
4291,allah i m just doing as if wani ganewa nake
4292,alhamdulillah mugode wa allah
4293,korai kuwa ga mai rai zabe ya iso allah yasa mugani lokacin zaben ameen  ku duba jiya wasu mutane da suka mutu a rally zuwan jihar taraba yanxu fisabilillahi me suka samu banza ta kashe su  kuma
4294,shuwagabanninmu  mudai fatanmu  allah ubangiji ya shirya mana ku  domin wlh  allah  baku da imani  totally  kuma  sai allah s w a ya tambayeku  akan  abinda kuka shuka  na mulkalmu da kukai  ku d
4295,gsky ya fada ai
4296,wata sabuwa inji yan cha cha  toh allah ya hore muna abin saya
4297,9ce singer       allah ya kara basira
4298,masu kyau real madrid suke zuwa   lol
4299,gaskiya kun iya za an hoto
4300,allah yasa ba yakin giwaye za a sakeyi ba
4301,hhh so allah ya kaimu mu kwashi shoki
4302,mu dai ana yi muna gefe muna istigifari
4303,alhamdulillah                             allah ya qara duhun da zurfin rami  ameen yaa hayyu yaa qayyum
4304,allah ya kare yan uwa musulmai allah ya kare kasar mu nigeria allah duk wanda keda hannu kan lamarin boko haram allah ya kawar mn dashi allah dan soyyy mu da annabi muhammad da alfarmar wnnn wata
4305,slm yaya zamuyi musamu da mar kallon shirye shirye ku ta manhajar nagode dan allah bayani nake so
4306,allah y taimaka malan
4307,masha allah muna taya sabbin masarautunmu kamar da kuma murna da fatan allah ya daga likafarsu
4308,nice 1    bakwa jin azumin nan gaskia
4309,allah ya jikan shi da rahama  ya gafarta mai  ya kuma saa al jannah firdaus ta zamanto makomar shi  ameen
4310,wallahi  kuji tsoron allah
4311,maraba da zuwa
4312,allah akbar ubangeji ma daukakin sarki ya jadda rahamar sa ga mlm rahimahullah
4313,mu dai munyi ibadah kuma muna tare da allah
4314,magajin garin zazzau inshallah
4315,dafa dika mae kyau zazzafah
4316,hajjaju soyayyah dayane a ramadan din nan faa kawaiii kaga ramadan basket ehen     look forward to guys that are fasting in school
4317,amen amen don alfarma nabiyi saw
4318,irin wannan kyau  haka
4319,allah yagafar ramada
4320,koh kadan kun fadi gaskiya ne ai
4321,allah sarki rayuwa kenan allah ya kawo miki saukin rayuwa
4322,da gareka muke  tun damacan ga allah muke  kagayawa buhari yatuna allah ko saudayane  kagamai cewa ran mumini guda 1 yafi duniya da abunda ke cikinta domin ku kuka buda kuka karanta
4323,allah ka yafe mana laifukan mu
4324,muna godiya sai munzo cin cake
